0	788.674	536.001	0.042
0	789.257	536.044	0.083
0	788.650	536.054	0.125
0	788.913	536.115	0.167
0	789.319	536.102	0.209
0	788.839	536.291	0.250
0	788.960	536.930	0.292
0	789.632	536.466	0.334
0	789.522	536.077	0.375
0	789.221	535.598	0.417
0	788.441	536.005	0.459
0	787.970	535.800	0.500
0	788.466	535.817	0.542
0	786.955	534.421	0.584
0	788.742	535.574	0.626
0	787.673	535.066	0.667
0	788.326	534.621	0.709
0	788.012	535.069	0.751
0	788.362	535.019	0.792
0	787.740	534.641	0.834
0	788.563	534.756	0.876
0	788.413	534.948	0.918
0	788.432	535.278	0.959
0	788.514	535.707	1.001
0	789.089	536.425	1.043
0	789.841	536.312	1.084
0	789.958	536.340	1.126
0	792.234	535.675	1.168
0	792.691	536.190	1.210
0	792.068	535.322	1.251
0	792.122	535.328	1.293
0	775.170	522.264	1.335
0	774.369	521.654	1.376
0	774.266	520.981	1.418
0	773.782	520.560	1.460
0	773.961	519.207	1.502
0	774.116	518.104	1.543
0	772.765	516.870	1.585
0	773.521	516.337	1.627
0	773.346	514.639	1.668
0	773.112	513.876	1.710
0	772.634	513.115	1.752
0	772.875	511.788	1.793
0	772.862	511.711	1.835
0	772.655	510.850	1.877
0	772.395	509.655	1.919
0	772.262	508.663	1.960
0	771.478	507.953	2.002
0	771.352	507.525	2.044
0	771.376	505.918	2.085
0	770.659	505.724	2.127
0	770.783	504.486	2.169
0	770.286	503.146	2.211
0	769.191	501.669	2.252
0	768.939	501.153	2.294
0	769.024	499.913	2.336
0	767.929	499.767	2.377
0	768.173	498.712	2.419
0	767.226	497.784	2.461
0	766.777	496.778	2.502
0	766.877	495.906	2.544
0	766.761	494.970	2.586
0	766.448	494.003	2.628
0	765.807	492.157	2.669
0	765.865	491.578	2.711
0	765.661	490.877	2.753
0	765.410	490.603	2.794
0	764.836	489.714	2.836
0	765.002	489.200	2.878
0	763.698	487.567	2.920
0	763.815	487.570	2.961
0	763.600	486.520	3.003
0	762.786	485.716	3.045
0	761.999	485.289	3.086
0	761.724	484.050	3.128
0	760.855	483.104	3.170
0	760.850	482.398	3.212
0	760.100	482.260	3.253
0	759.287	481.416	3.295
0	758.711	481.238	3.337
0	758.904	480.347	3.378
0	759.072	479.687	3.420
0	757.712	479.484	3.462
0	758.056	478.800	3.503
0	756.915	478.392	3.545
0	757.521	477.260	3.587
0	757.021	476.319	3.629
0	756.248	475.614	3.670
0	755.833	475.150	3.712
0	756.237	474.210	3.754
0	755.581	473.595	3.795
0	755.315	473.164	3.837
0	754.816	472.146	3.879
0	754.738	471.690	3.921
0	754.594	471.810	3.962
0	753.914	471.732	4.004
0	753.953	470.931	4.046
0	753.013	470.613	4.087
0	751.757	469.660	4.129
0	751.790	469.468	4.171
0	751.066	468.739	4.213
0	749.924	468.235	4.254
0	749.226	467.868	4.296
0	748.122	467.305	4.338
0	747.131	466.445	4.379
0	746.298	466.177	4.421
0	746.121	465.618	4.463
0	745.270	465.650	4.505
0	744.686	465.433	4.546
0	744.484	464.606	4.588
0	743.626	464.550	4.630
0	742.875	464.363	4.671
0	742.618	463.682	4.713
0	741.702	463.668	4.755
0	740.858	463.058	4.796
0	740.120	462.099	4.838
0	738.323	461.541	4.880
0	737.292	461.276	4.922
0	736.577	460.449	4.963
0	735.688	460.207	5.005
0	735.233	459.312	5.047
0	734.046	459.141	5.088
0	732.832	458.761	5.130
0	733.056	458.948	5.172
0	731.315	458.959	5.214
0	730.689	458.979	5.255
0	730.469	458.114	5.297
0	729.010	457.031	5.339
0	727.387	457.135	5.380
0	726.629	456.969	5.422
0	726.226	457.067	5.464
0	724.643	456.369	5.505
0	723.772	456.408	5.547
0	723.081	456.348	5.589
0	721.248	456.058	5.631
0	720.532	455.808	5.672
0	720.380	456.053	5.714
0	719.086	455.029	5.756
0	717.738	454.717	5.797
0	717.733	454.999	5.839
0	716.486	454.932	5.881
0	715.327	454.285	5.923
0	713.725	453.176	5.964
0	713.296	452.290	6.006
0	711.830	452.000	6.048
0	711.003	451.282	6.089
0	709.151	451.184	6.131
0	708.243	450.878	6.173
0	707.230	451.083	6.215
0	706.236	449.971	6.256
0	705.378	450.191	6.298
0	704.673	448.998	6.340
0	704.260	448.823	6.381
0	705.976	446.491	6.423
0	706.062	445.504	6.465
0	704.159	445.289	6.506
0	703.396	444.542	6.548
0	702.359	444.604	6.590
0	700.903	444.250	6.632
0	697.638	445.004	6.673
0	696.931	444.390	6.715
0	696.063	444.485	6.757
0	693.942	444.101	6.798
0	693.941	443.351	6.840
0	692.913	442.824	6.882
0	691.703	442.746	6.924
0	690.519	441.835	6.965
0	689.367	441.135	7.007
0	687.706	439.818	7.049
0	687.429	439.921	7.090
0	686.224	439.558	7.132
0	685.100	438.855	7.174
0	683.774	438.698	7.216
0	683.017	438.367	7.257
0	681.438	437.538	7.299
0	680.605	437.364	7.341
0	679.680	436.737	7.382
0	678.457	436.805	7.424
0	676.797	436.603	7.466
0	676.053	435.935	7.507
0	674.177	435.942	7.549
0	672.870	435.718	7.591
0	672.192	435.278	7.633
0	670.910	434.484	7.674
0	670.486	434.405	7.716
0	668.825	434.195	7.758
0	668.116	433.532	7.799
0	666.349	433.565	7.841
0	665.083	433.169	7.883
0	663.842	432.219	7.925
0	663.489	431.497	7.966
0	661.117	431.334	8.008
0	659.580	430.648	8.050
0	658.691	430.614	8.091
0	657.754	430.293	8.133
0	657.003	429.405	8.175
0	655.061	429.131	8.217
0	653.959	428.294	8.258
0	653.858	427.947	8.300
0	653.210	428.091	8.342
0	651.034	426.819	8.383
0	650.020	427.133	8.425
0	648.334	426.279	8.467
0	647.281	426.435	8.508
0	646.028	426.365	8.550
0	644.478	426.194	8.592
0	647.591	435.089	8.634
0	646.854	433.488	8.675
0	647.145	433.531	8.717
0	646.588	433.339	8.759
0	646.977	433.235	8.800
0	647.651	433.221	8.842
0	647.484	433.130	8.884
0	647.421	432.745	8.926
0	647.490	433.323	8.967
0	648.353	435.735	9.009
0	633.353	421.484	9.051
0	633.478	422.600	9.092
0	633.517	422.123	9.134
0	633.332	421.058	9.176
0	631.898	420.601	9.218
0	631.891	420.366	9.259
0	631.840	418.542	9.301
0	629.476	419.502	9.343
0	630.529	418.843	9.384
0	629.443	419.233	9.426
0	627.346	419.435	9.468
0	625.884	418.807	9.509
0	624.814	419.057	9.551
0	624.257	418.741	9.593
0	622.719	417.925	9.635
0	620.325	417.097	9.676
0	619.685	416.044	9.718
0	619.638	415.905	9.760
0	618.100	416.440	9.801
0	617.443	416.740	9.843
0	615.893	416.457	9.885
0	615.302	415.892	9.927
0	613.907	414.543	9.968
0	611.950	414.586	10.010
0	610.683	414.546	10.052
0	609.327	414.471	10.093
0	608.669	413.700	10.135
0	608.069	413.436	10.177
0	605.826	413.156	10.219
0	604.244	412.707	10.260
0	604.365	412.825	10.302
0	602.501	412.072	10.344
0	602.406	410.570	10.385
0	600.371	410.945	10.427
0	599.615	409.391	10.469
0	597.708	409.739	10.511
0	595.906	409.784	10.552
0	594.390	409.041	10.594
0	593.787	408.775	10.636
0	592.171	409.045	10.677
0	591.323	407.849	10.719
0	589.894	407.339	10.761
0	588.359	407.066	10.802
0	587.824	406.384	10.844
0	585.859	406.183	10.886
0	584.591	405.240	10.928
0	584.055	404.593	10.969
0	581.945	404.222	11.011
0	581.136	403.497	11.053
0	580.622	403.262	11.094
0	580.499	402.964	11.136
0	575.751	395.530	11.178
0	574.538	395.821	11.220
0	573.785	393.812	11.261
0	572.214	393.517	11.303
0	571.879	393.464	11.345
0	570.243	393.291	11.386
0	569.768	392.892	11.428
0	568.130	392.666	11.470
0	567.141	392.744	11.511
0	565.749	393.223	11.553
0	564.943	392.296	11.595
0	564.028	393.000	11.637
0	559.808	400.782	11.678
0	560.067	400.429	11.720
0	558.799	400.196	11.762
0	558.936	399.400	11.803
0	559.506	398.744	11.845
0	559.193	398.282	11.887
0	558.491	397.140	11.929
0	558.874	397.334	11.970
0	557.507	397.241	12.012
0	557.302	397.193	12.054
0	556.198	397.279	12.095
0	555.517	397.253	12.137
0	555.039	397.213	12.179
0	553.992	397.386	12.221
0	553.188	397.248	12.262
0	552.879	397.407	12.304
0	551.823	397.685	12.346
0	551.224	398.253	12.387
0	550.613	398.207	12.429
0	550.105	398.379	12.471
0	548.874	398.955	12.512
0	548.145	398.934	12.554
0	547.668	399.412	12.596
0	547.157	400.833	12.638
0	546.213	400.621	12.679
0	545.588	402.144	12.721
0	545.080	402.216	12.763
0	544.275	402.503	12.804
0	543.708	403.308	12.846
0	543.731	403.708	12.888
0	543.178	404.540	12.930
0	541.567	405.336	12.971
0	540.785	405.782	13.013
0	539.105	407.324	13.055
0	538.774	407.623	13.096
0	538.668	408.974	13.138
0	538.510	409.149	13.180
0	538.273	410.041	13.222
0	537.593	410.681	13.263
0	537.350	412.313	13.305
0	536.886	412.745	13.347
0	535.932	414.061	13.388
0	535.604	414.276	13.430
0	535.540	415.491	13.472
0	535.364	416.713	13.513
0	535.140	418.007	13.555
0	534.936	418.340	13.597
0	534.524	419.839	13.639
0	535.145	420.522	13.680
0	534.661	422.106	13.722
0	535.005	422.718	13.764
0	534.229	424.447	13.805
0	534.362	425.386	13.847
0	534.328	426.213	13.889
0	534.343	427.221	13.931
0	533.853	428.059	13.972
0	532.168	429.525	14.014
0	531.876	431.106	14.056
0	531.731	431.933	14.097
0	531.550	433.140	14.139
0	531.396	434.491	14.181
0	531.134	435.877	14.223
0	531.386	436.451	14.264
0	531.312	438.158	14.306
0	531.595	439.071	14.348
0	531.944	439.875	14.389
0	531.667	440.305	14.431
0	531.348	441.944	14.473
0	531.666	442.552	14.514
0	530.961	444.327	14.556
0	530.009	445.461	14.598
0	529.897	446.852	14.640
0	530.380	447.335	14.681
0	530.538	448.902	14.723
0	531.089	449.443	14.765
0	530.341	450.893	14.806
0	530.843	451.567	14.848
0	529.982	452.785	14.890
0	530.049	454.084	14.932
0	530.384	454.554	14.973
0	530.861	456.514	15.015
0	530.795	457.369	15.057
0	530.036	458.630	15.098
0	530.369	460.221	15.140
0	530.471	461.454	15.182
0	530.377	462.690	15.224
0	530.358	464.210	15.265
0	530.631	464.640	15.307
0	530.112	466.191	15.349
0	529.862	466.371	15.390
0	528.929	467.477	15.432
0	528.922	468.512	15.474
0	529.108	469.920	15.515
0	529.558	470.220	15.557
0	529.698	471.843	15.599
0	530.316	472.346	15.641
0	529.957	474.072	15.682
0	529.794	474.672	15.724
0	528.980	476.365	15.766
0	529.275	477.018	15.807
0	529.628	477.753	15.849
0	529.572	479.301	15.891
0	529.794	479.876	15.933
0	528.964	479.999	15.974
0	528.553	481.702	16.016
0	528.718	483.267	16.058
0	529.174	483.840	16.099
0	528.614	483.949	16.141
0	528.433	485.341	16.183
0	527.877	486.610	16.225
0	527.350	487.995	16.266
0	528.277	488.491	16.308
0	527.538	489.801	16.350
0	528.307	490.231	16.391
0	527.522	491.563	16.433
0	527.425	492.833	16.475
0	527.581	493.170	16.517
0	527.131	494.349	16.558
0	526.697	495.748	16.600
0	527.045	497.462	16.642
0	526.996	498.066	16.683
0	527.061	498.809	16.725
0	526.568	499.887	16.767
0	526.911	501.542	16.808
0	525.735	503.364	16.850
0	526.572	503.898	16.892
0	526.554	504.239	16.934
0	526.072	505.758	16.975
0	525.722	507.332	17.017
0	526.318	507.849	17.059
0	526.092	508.254	17.100
0	525.632	509.959	17.142
0	526.231	510.725	17.184
0	525.431	512.476	17.226
0	525.806	513.242	17.267
0	525.104	513.943	17.309
0	525.233	514.718	17.351
0	524.947	516.563	17.392
0	524.809	517.186	17.434
0	524.689	517.764	17.476
0	524.933	519.539	17.517
0	524.379	520.026	17.559
0	524.593	520.491	17.601
0	524.712	522.317	17.643
0	525.067	523.016	17.684
0	524.557	523.795	17.726
0	524.496	525.570	17.768
0	524.585	526.659	17.809
0	525.183	527.658	17.851
0	524.977	528.371	17.893
0	524.878	529.035	17.935
0	525.190	529.972	17.976
0	525.021	531.052	18.018
0	525.376	532.048	18.060
0	525.734	532.812	18.101
0	525.940	533.428	18.143
0	525.062	534.702	18.185
0	524.871	535.737	18.227
0	524.493	536.580	18.268
0	525.287	536.887	18.310
0	525.079	537.465	18.352
0	525.128	538.824	18.393
0	525.781	537.767	18.435
0	525.039	537.722	18.477
0	525.234	537.210	18.518
0	525.391	536.692	18.560
0	525.585	537.002	18.602
0	525.697	536.491	18.644
0	525.892	536.704	18.685
0	525.083	536.871	18.727
0	525.043	536.173	18.769
0	525.101	536.402	18.810
0	525.145	536.638	18.852
0	524.920	536.773	18.894
0	524.736	536.806	18.936
0	525.122	536.107	18.977
0	524.961	535.980	19.019
0	524.771	535.858	19.061
0	525.240	535.823	19.102
0	525.010	535.686	19.144
0	524.894	536.394	19.186
0	524.702	536.210	19.228
0	525.250	536.187	19.269
0	524.998	536.040	19.311
0	524.718	535.987	19.353
0	525.040	535.997	19.394
0	524.570	535.934	19.436
0	524.806	535.964	19.478
0	518.100	567.488	19.520
0	517.957	568.551	19.561
0	518.536	569.943	19.603
0	518.394	571.254	19.645
0	518.392	571.545	19.686
0	518.156	573.125	19.728
0	518.145	573.568	19.770
0	518.119	575.240	19.811
0	518.549	575.846	19.853
0	518.854	577.705	19.895
0	519.409	578.264	19.937
0	519.248	578.867	19.978
0	519.060	580.242	20.020
0	519.135	580.549	20.062
0	519.284	581.465	20.103
0	519.793	582.377	20.145
0	519.807	582.503	20.187
0	519.838	584.021	20.229
0	519.643	584.048	20.270
0	519.569	584.883	20.312
0	518.692	586.473	20.354
0	519.462	587.635	20.395
0	517.981	588.933	20.437
0	518.290	590.118	20.479
0	517.508	590.061	20.520
0	517.518	591.159	20.562
0	517.827	592.000	20.604
0	517.704	593.785	20.646
0	517.657	594.180	20.687
0	517.361	594.301	20.729
0	517.145	595.015	20.771
0	516.554	595.255	20.812
0	516.489	596.467	20.854
0	516.595	597.208	20.896
0	516.565	597.635	20.938
0	516.163	598.911	20.979
0	516.093	599.692	21.021
0	515.833	599.951	21.063
0	516.056	600.840	21.104
0	515.250	601.005	21.146
0	515.051	600.878	21.188
0	514.253	602.235	21.230
0	513.991	602.181	21.271
0	513.936	602.483	21.313
0	512.550	603.840	21.355
0	512.557	604.060	21.396
0	512.418	603.803	21.438
0	512.047	603.486	21.480
0	511.989	603.942	21.521
0	511.477	603.085	21.563
0	511.754	602.777	21.605
0	511.416	602.216	21.647
0	511.736	599.870	21.688
0	511.380	598.589	21.730
0	511.460	598.507	21.772
0	512.005	599.252	21.813
0	511.183	598.752	21.855
0	511.290	597.969	21.897
0	511.450	597.587	21.939
0	511.954	597.629	21.980
0	511.363	596.845	22.022
0	512.585	595.191	22.064
0	512.791	595.296	22.105
0	512.709	595.058	22.147
0	512.453	594.256	22.189
0	512.447	593.917	22.231
0	514.044	592.236	22.272
0	513.348	591.857	22.314
0	513.342	591.111	22.356
0	513.553	590.792	22.397
0	515.274	589.111	22.439
0	514.324	588.653	22.481
0	514.755	588.801	22.523
0	515.880	586.274	22.564
0	515.405	585.849	22.606
0	516.633	584.046	22.648
0	516.433	583.681	22.689
0	516.769	583.542	22.731
0	517.242	581.912	22.773
0	516.469	580.946	22.814
0	516.886	580.670	22.856
0	516.832	578.608	22.898
0	516.931	577.840	22.940
0	517.279	576.697	22.981
0	516.988	575.316	23.023
0	517.702	574.005	23.065
0	517.604	572.505	23.106
0	517.296	572.023	23.148
0	517.095	570.532	23.190
0	516.624	569.727	23.232
0	516.902	568.583	23.273
0	517.096	567.041	23.315
0	516.599	565.418	23.357
0	516.845	564.796	23.398
0	517.027	563.819	23.440
0	516.499	562.136	23.482
0	517.042	560.851	23.523
0	516.272	560.016	23.565
0	517.262	558.233	23.607
0	517.361	556.935	23.649
0	517.220	556.710	23.690
0	517.232	555.204	23.732
0	517.202	553.628	23.774
0	516.762	553.193	23.815
0	518.186	551.124	23.857
0	518.020	549.867	23.899
0	517.505	549.287	23.941
0	518.202	547.488	23.982
0	517.911	545.730	24.024
0	518.083	545.009	24.066
0	517.744	542.785	24.107
0	518.461	542.572	24.149
0	518.700	540.986	24.191
0	518.688	540.302	24.233
0	519.050	537.983	24.274
0	521.215	534.557	24.316
0	520.225	534.012	24.358
0	519.656	533.701	24.399
0	520.798	533.504	24.441
0	520.664	533.183	24.483
0	521.517	531.816	24.524
0	521.379	531.037	24.566
0	521.786	529.090	24.608
0	522.797	527.339	24.650
0	522.737	526.904	24.691
0	522.548	526.300	24.733
0	522.393	524.401	24.775
0	522.031	523.540	24.816
0	521.568	522.660	24.858
0	521.882	521.869	24.900
0	523.065	519.755	24.942
0	522.672	518.131	24.983
0	522.862	516.551	25.025
0	522.773	515.854	25.067
0	523.388	514.609	25.108
0	523.292	512.920	25.150
0	523.614	511.869	25.192
0	523.880	510.210	25.234
0	524.305	508.284	25.275
0	524.376	507.143	25.317
0	524.741	505.520	25.359
0	524.830	504.723	25.400
0	525.119	503.801	25.442
0	525.231	502.169	25.484
0	525.406	500.217	25.525
0	525.594	499.535	25.567
0	525.860	498.887	25.609
0	525.953	498.092	25.651
0	526.371	496.208	25.692
0	526.564	495.101	25.734
0	527.208	493.580	25.776
0	527.413	492.548	25.817
0	527.738	490.807	25.859
0	528.298	489.485	25.901
0	528.204	487.682	25.943
0	528.382	487.058	25.984
0	528.959	485.158	26.026
0	530.612	483.758	26.068
0	530.106	483.526	26.109
0	530.115	482.112	26.151
0	530.363	480.573	26.193
0	530.431	480.098	26.235
0	531.017	478.513	26.276
0	530.693	477.754	26.318
0	532.534	476.188	26.360
0	532.699	474.469	26.401
0	532.998	473.942	26.443
0	534.007	472.977	26.485
0	533.608	471.826	26.526
0	533.835	471.349	26.568
0	534.113	469.340	26.610
0	533.488	468.365	26.652
0	533.796	467.367	26.693
0	534.504	466.202	26.735
0	534.353	464.469	26.777
0	533.760	463.653	26.818
0	534.420	462.423	26.860
0	534.131	460.669	26.902
0	533.237	459.816	26.944
0	533.332	458.938	26.985
0	533.813	457.884	27.027
0	534.144	456.609	27.069
0	533.312	454.904	27.110
0	533.100	454.468	27.152
0	533.152	452.664	27.194
0	533.104	452.048	27.236
0	533.212	450.056	27.277
0	533.355	448.812	27.319
0	533.107	448.101	27.361
0	533.193	446.277	27.402
0	532.805	445.449	27.444
0	533.012	444.997	27.486
0	532.338	444.285	27.527
0	532.574	442.669	27.569
0	532.233	441.700	27.611
0	531.642	440.722	27.653
